board_code,date,ind_avg_sentiment,ind_sentiment_std,ind_positive_ratio,ind_negative_ratio,ind_sentiment_net,ind_sentiment_consensus,ind_avg_turnover,ind_total_volume,ind_total_amount,stock_count,total_comments,sentiment_dispersion,idx_close,idx_open,idx_high,idx_low,idx_volume,idx_amount,idx_pct_change,ind_ma_3d,ind_sentiment_change_3d,ind_ma_5d,ind_sentiment_change_5d,ind_ma_10d,ind_sentiment_change_10d
801050,2025-02-05,-0.16624844806788977,0.10477632739780915,0.39991713595359624,0.6000828640464037,-0.20016572809280753,0.8512090790614942,1.1766666666666665,9066180,10778385690.09,15,987,0.6302394314984663,4561.87,4573.08,4574.66,4533.36,40.07935689,442.12755513,0.0,-0.16624844806788977,,-0.16624844806788977,,-0.16624844806788977,
801050,2025-02-06,-0.1328395387392492,0.15676971511582102,0.4286296412982418,0.5713703587017582,-0.14274071740351638,0.8615683045615742,1.7493333333333332,11145020,14660335065.98,15,1722,1.1801434768871366,4614.38,4566.15,4614.38,4553.19,44.75029317,509.97351475,1.1510630508979824,-0.1495439934035695,,-0.1495439934035695,,-0.1495439934035695,
801050,2025-02-07,-0.12059452205194827,0.17401224150227695,0.43027914293851566,0.5697208570614845,-0.13944171412296874,0.8272012373660993,1.8973333333333333,13626652,16123400919.11,15,1466,1.4429531171185208,4668.65,4607.11,4689.22,4587.45,52.55478959,562.11015368,1.176105999072452,-0.13989416961969575,,-0.13989416961969575,,-0.13989416961969575,
801050,2025-02-10,-0.12106944873689511,0.11634454184309481,0.43157077681603706,0.568429223183963,-0.1368584463679259,0.885492309396703,1.5373333333333332,12210716,14537718542.720001,15,1213,0.9609735821621824,4692.11,4682.51,4709.79,4662.95,45.1033043,494.17159011,0.5025007229070511,-0.12483450317603084,-0.271755916257006,-0.1351879893989956,,-0.1351879893989956,
801050,2025-02-11,-0.1621323177632746,0.13228587900074756,0.4126429413216906,0.5873570586783095,-0.17471411735661885,0.8612518654032405,1.5446666666666669,11342894,14553310145.57,15,1650,0.8159130815232958,4701.75,4707.13,4748.91,4695.48,47.89665297,536.18446066,0.205451278848967,-0.13459876285070602,0.2205125017900298,-0.14057685507185141,,-0.14057685507185141,
801050,2025-02-12,-0.18347396172014435,0.11330759796834476,0.3962794031207265,0.6037205968792736,-0.20744119375854708,0.8454002080528434,1.7906666666666666,11298271,14429116530.57,15,2185,0.6175677295352382,4672.4,4663.94,4674.52,4616.01,43.26587833,483.8859264,-0.6242356569362562,-0.15555857607343804,0.5214120724414797,-0.14402195780230231,0.10361307941485443,-0.1477263728465669,
801050,2025-02-13,-0.15753799948070327,0.11309605843180237,0.41306659649096883,0.5869334035090311,-0.1738668070180624,0.8634534011342697,1.3679999999999999,8466558,11115678297.32,15,1769,0.7178970077353016,4640.6,4671.61,4695.75,4640.6,37.16367349,423.66465761,-0.6805924150329434,-0.16771475965470742,0.301220094121851,-0.1489616499505931,0.18592702877367473,-0.14912803379430065,
801050,2025-02-14,-0.12917336989879624,0.07579611952851782,0.42517734714434796,0.5748226528556519,-0.14964530571130402,0.8854080590848135,1.3820000000000001,8794339,11022551929.369999,15,1677,0.5867782158807344,4664.33,4657.6,4688.6,4634.52,33.49057232,376.8011702,0.5113562901348789,-0.1567284436998813,-0.20328425769254044,-0.15067741951996272,0.07113795635885078,-0.1466337008073626,
801050,2025-02-17,-0.22536072522894185,0.09069666374813824,0.36021117782810064,0.6397888221718994,-0.27957764434379867,0.8023087518163391,1.6086666666666667,11706421,14169574167.47,15,2084,0.4024510644257128,4565.92,4611.36,4611.37,4544.98,41.01842161,446.71891376,-2.1098421423870084,-0.1706906982028138,0.22829813623738082,-0.17153567481837206,0.8614169601010553,-0.15538114796531585,
801050,2025-02-18,-0.19592454985918398,0.13232479504715425,0.39194822899054976,0.6080517710094502,-0.21610354201890042,0.8279776296420873,1.3653333333333333,8939185,11064545251.18,15,1723,0.6753864951700004,4528.49,4565.58,4583.95,4514.7,36.512257,395.20639896,-0.8197690717314465,-0.1834862149956407,0.24366534109240523,-0.17829412123755395,0.20842378966819286,-0.15943548815470265,
801050,2025-02-19,-0.23835243126887012,0.10166653832464471,0.3628807019849374,0.6371192980150627,-0.2742385960301253,0.8060840290840202,1.2746666666666668,8647490,10429483453.1,15,2219,0.42653870901766133,4575.36,4538.66,4576.3,4534.39,36.37052832,425.08443836,1.0350028375904596,-0.21987923545233198,0.8452133861306912,-0.18926981514729907,0.2991076719236747,-0.1666458864748007,0.433712218303149
801050,2025-02-20,-0.15595083722853437,0.1020377062410107,0.40124480306975,0.59875519693025,-0.19751039386049998,0.8589726712310782,1.3986666666666667,8763893,11233076812.689999,15,2225,0.6542940586556905,4606.81,4582.05,4613.74,4564.66,38.097319,464.8150915,0.6873776052594982,-0.19674260611886282,-0.3079946070012627,-0.18895238269686532,-0.010074789938939843,-0.16895701632372923,0.17397906307586886
801050,2025-02-21,-0.17229996995020283,0.07371222597884189,0.4110374043727711,0.588962595627229,-0.17792519125445788,0.8741878907200594,1.6406666666666667,11108690,13534935488.85,15,2529,0.4278133420461175,4593.64,4611.34,4641.59,4583.7,42.37874054,498.58180063,-0.2858811194731303,-0.18886774614920246,-0.12057998819423466,-0.19757770270714664,0.33386602892837036,-0.17412756111355468,0.42875453228283034
801050,2025-02-24,-0.15704088367674382,0.10336414704256477,0.40597990236517256,0.5940200976348273,-0.18804019526965482,0.8515128707955257,1.7266666666666666,12173454,13254619912.119999,15,2304,0.6581989646424281,4597.72,4576.64,4602.04,4562.06,40.62114343,465.05518852,0.0888184533398339,-0.161763896951827,-0.34113999659774374,-0.18391373439670702,-0.30315771074481834,-0.17772470460753956,0.2971140557352405
801050,2025-02-25,-0.2088675800360941,0.06566944815191908,0.37516249671406876,0.6248375032859312,-0.2496750065718624,0.8234531097602403,1.774,11008313,14259615816.880001,15,2981,0.3144070905622157,4554.11,4584.46,4616.53,4548.22,39.22532121,494.26174976,-0.9485136110942038,-0.17940281122101362,0.33931682412204167,-0.18650234043208905,0.06606129852646148,-0.18239823083482148,0.28825383438394114
801050,2025-02-26,-0.1624217580550664,0.10242402733957053,0.4052802437063963,0.5947197562936037,-0.18943951258720745,0.8565789805943613,1.6486666666666667,10935547,12778585963.3,15,2615,0.6306053361695874,4588.02,4556.28,4610.95,4556.28,41.78837771,486.97288575,0.7446021286266813,-0.17611007392263478,-0.057331477759348326,-0.17131620578932832,-0.31856471028882094,-0.18029301046831372,-0.1147421872166755
801050,2025-02-27,-0.1675063040706739,0.09792292368173659,0.4058770891465469,0.5941229108534531,-0.1882458217069062,0.8606047093304657,1.9693333333333334,10661760,15023605717.71,15,2564,0.5845924678776337,4565.84,4594.41,4596.27,4522.28,47.52740145,541.62398086,-0.4834329405713156,-0.17959854738727812,0.06664137483760157,-0.1736272991577562,0.07409685672418576,-0.18128984092731076,0.06327555651861405
801050,2025-02-28,-0.14630794593220547,0.13120385787221264,0.4187279014713593,0.5812720985286407,-0.16254419705728138,0.8630399570033266,1.8373333333333335,10595372,14755514802.81,15,2289,0.8967650870651168,4486.84,4538.47,4553.6,4484.37,44.8022133,526.6194139,-1.7302402186673227,-0.15874533601931526,-0.29951816405915066,-0.16842889435415676,-0.1508533287934375,-0.1830032985306517,0.1326478983000421
801080,2025-02-05,-0.14604101503950037,0.11872025145090291,0.4256508255337757,0.5743491744662244,-0.14869834893244863,0.8814718354205093,3.052142857142857,9068910,35460371101.22,14,2464,0.812924036571453,4474.67,4496.35,4502.82,4442.78,90.01886688,2179.78247717,0.0,-0.14604101503950037,,-0.14604101503950037,,-0.14604101503950037,
801080,2025-02-06,-0.09626825210557964,0.14968807712929927,0.45075147149689404,0.5492485285031059,-0.09849705700621188,0.8884799033999199,3.406428571428571,10176751,41401506812.75,14,3253,1.5549059410067283,4649.3,4453.09,4650.08,4453.09,121.0722817,2815.55923174,3.9026341607314,-0.12115463357254,,-0.12115463357254,,-0.12115463357254,
801080,2025-02-07,-0.11165431454985965,0.12066978217981968,0.434831454128756,0.565168545871244,-0.13033709174248803,0.8860383578357606,3.755714285714286,11125603,46040098378.15,14,2743,1.0807444626417382,4692.07,4656.93,4773.26,4621.45,148.17360348,3328.54566813,0.9199234293334468,-0.1179878605649799,,-0.1179878605649799,,-0.1179878605649799,
801080,2025-02-10,-0.1158705250750597,0.10621200742957065,0.4326307247496647,0.5673692752503353,-0.13473855050067066,0.8815070256326789,2.650714285714286,8978850,30918247006.41,14,2127,0.9166438778176559,4740.13,4702.76,4742.8,4673.55,126.41973891,2704.00361326,1.0242813939263629,-0.107931030576833,-0.20658915549361478,-0.11745852669249984,,-0.11745852669249984,
801080,2025-02-11,-0.114985381078043,0.14405785413094824,0.4300658631127677,0.5699341368872324,-0.13986827377446467,0.8460531164362796,2.2528571428571427,6449071,26767701756.77,14,2123,1.2528362543163043,4712.54,4736.83,4748.12,4679.8,118.02722829,2423.68280963,-0.5820515471094745,-0.11417007356765412,0.19442680803984946,-0.11696389756960848,,-0.11696389756960848,
801080,2025-02-12,-0.101572456372415,0.09563030182502401,0.447625316138608,0.552374683861392,-0.10474936772278405,0.9098493909095956,3.3857142857142857,9478850,38775802247.63,14,3608,0.9414983671793453,4838.38,4710.27,4838.6,4696.86,131.55749473,2882.20686541,2.6703221617217165,-0.11080945417517256,-0.09029528521213182,-0.1080701858361914,-0.3044936291017819,-0.11439865737007622,
801080,2025-02-13,-0.15635886532326118,0.13884838913940833,0.4108234587390443,0.5891765412609556,-0.17835308252191134,0.8465846586943534,3.11,8996065,37000400233.770004,14,2827,0.8880109794372635,4707.27,4828.58,4828.61,4706.9,121.3179571,2639.39422158,-2.7097912937801394,-0.12430556759123973,0.34942743395676823,-0.1200883084797277,0.6241996910027905,-0.12039297279195979,
801080,2025-02-14,-0.1485080696253013,0.12473202049032832,0.4145934804278038,0.5854065195721961,-0.17081303914439236,0.8582122010775626,2.5121428571428575,9690930,31109359704.29,14,2450,0.8399006249629262,4704.88,4685.96,4717.14,4655.68,104.60822616,2221.0054203,-0.0507725284506821,-0.1354797971069925,0.29153870025012796,-0.12745905949481603,0.33007013857027867,-0.12390735989612747,
801080,2025-02-17,-0.11691838110463346,0.16268442726829668,0.4426020744363798,0.5573979255636202,-0.11479585112724042,0.8560442965402828,3.1592857142857143,10122474,39298215391.35,14,2710,1.3914358523550368,4771.97,4719.25,4776.66,4719.25,117.41856513,2594.59324017,1.425966230807174,-0.1405951053510653,0.15108352480866172,-0.1276686307007308,0.009043335472027625,-0.12313080669707259,
801080,2025-02-18,-0.13927164420188062,0.15713403207794263,0.43022724376840565,0.5697727562315944,-0.13954551246318872,0.8617491590627362,3.19,10410908,41760529296.46,14,3364,1.1282557406313782,4668.04,4766.0,4800.18,4649.77,122.32609744,2589.65604721,-2.177926516721606,-0.1348993649772718,-0.10928207419549829,-0.1325258833254983,0.21121174619018768,-0.1247448904475534,
801080,2025-02-19,-0.1185161861642674,0.16828824726644184,0.4245750841790944,0.5754249158209056,-0.1508498316418112,0.8534710247867541,2.8742857142857146,9803040,38396838910.869995,14,3767,1.4199600300433959,4826.49,4663.99,4827.72,4663.99,122.1513133,2781.24871304,3.3943582317203846,-0.12490207049026052,-0.2019545707967656,-0.1359146292838688,0.16681421713115108,-0.12199240756003009,-0.18847327833066763
801080,2025-02-20,-0.09211606336035616,0.13215433246826833,0.45445667832535264,0.5455433216746474,-0.0910866433492948,0.8917537179639129,2.549285714285714,8763084,35806763787.74,14,2978,1.434650240656543,4864.53,4835.76,4885.48,4813.62,136.22272363,2912.28213589,0.7881503950075475,-0.11663463124216807,-0.21213360559689087,-0.12306606889128777,-0.41086766541882647,-0.12157718868550775,-0.04313144421350534
801080,2025-02-21,-0.11992083205210673,0.08962267185229482,0.43961721184062136,0.5603827881593786,-0.12076557631875726,0.9132644706017429,3.5100000000000002,10478665,45780090428.62,14,3371,0.7473486492601463,5032.53,4880.62,5053.88,4877.56,166.92580513,3839.18071587,3.4535710541409026,-0.11018436052557677,-0.13894294320044076,-0.11734862137664888,-0.192496189906196,-0.12240384043573246,0.0740367045874939
801080,2025-02-24,-0.09464745908677039,0.10863435962241132,0.45174857524046974,0.5482514247595303,-0.09650284951906045,0.8901769818951019,3.8464285714285715,10305010,46040524652.65,14,3508,1.147778933218039,5030.9,5025.68,5068.0,4986.85,142.01150172,3399.42948227,-0.0323892753744115,-0.10222811816641109,-0.2013963480432467,-0.11289443697307626,-0.1904826410308591,-0.12028153383690351,-0.18316190398327126
801080,2025-02-25,-0.12661871428829033,0.11406222724675925,0.42511180150010947,0.5748881984998906,-0.14977639699978104,0.8777127645068459,3.2985714285714285,9908846,40267901167.37,14,3343,0.9008322970888649,5024.65,4948.47,5099.37,4943.3,136.52087216,3260.22714966,-0.1242322447275845,-0.11372900180905582,0.3745562898509949,-0.11036385099035821,-0.09085072547322903,-0.12144486715792827,0.10117228034711245
801080,2025-02-26,-0.15234632007470225,0.14641408685199098,0.4111193831597442,0.5888806168402557,-0.1777612336805115,0.8390686178791285,3.366428571428571,10380744,38532162192.92,14,4176,0.9610608696041858,5075.6,5041.38,5086.62,4972.53,144.17613694,3245.03086015,1.0140009751923085,-0.12453749781658767,0.2703907858853609,-0.11712987777244517,0.28544737225635286,-0.126522253528157,0.4998782693225916
801080,2025-02-27,-0.1579802900496728,0.13281871379714075,0.40928980510457275,0.5907101948954272,-0.1814203897908544,0.8475847221058548,3.133571428571429,10918749,35991057146.85,14,4548,0.8407296489668385,5030.99,5080.75,5094.07,4927.04,137.06359954,3152.13913353,-0.8789108676806823,-0.14564844147088848,0.6691445451783389,-0.1303027231103085,0.7150134763321041,-0.12668439600079812,0.01036989314970671
801080,2025-02-28,-0.21544945327920734,0.10072865699055551,0.3762680023280088,0.6237319976719913,-0.24746399534398253,0.8250165307927537,3.665714285714286,10377559,40874751887.97,14,4991,0.4675280231972474,4787.64,4982.72,4982.74,4772.48,125.94113045,3007.02614216,-4.837020149115768,-0.17525868780119414,0.7015608987204196,-0.1494084473557286,0.7965973850614423,-0.13337853436618877,0.4507592336416797
801120,2025-02-05,-0.10096972287140511,0.14408563350089507,0.44108754279935053,0.5589124572006495,-0.11782491440129904,0.8836072967666769,0.7413333333333333,1823833,13354714826.689999,15,1735,1.4270182130181968,16379.5,16764.26,16764.26,16369.66,14.85777122,284.98498417,0.0,-0.10096972287140511,,-0.10096972287140511,,-0.10096972287140511,
801120,2025-02-06,-0.2266610357291378,0.14316277872573605,0.37265707140105836,0.6273429285989417,-0.25468585719788334,0.8152731375247956,0.6906666666666667,1537657,10003243516.82,15,1671,0.6316161852221349,16486.29,16349.62,16551.51,16349.6,14.91758447,246.30517912,0.651973503464709,-0.16381537930027146,,-0.16381537930027146,,-0.16381537930027146,
801120,2025-02-07,-0.1294955229639356,0.09606852585999637,0.42589207273732305,0.574107927262677,-0.1482158545253539,0.8914243280194352,1.0,2075212,14308964584.279999,15,1307,0.7418675461602744,16713.69,16490.67,16818.33,16389.72,20.11346269,335.37212954,1.3793279142851222,-0.1523754271881595,,-0.1523754271881595,,-0.1523754271881595,
801120,2025-02-10,-0.09681586157836528,0.19521960919399886,0.4467924642529431,0.5532075357470568,-0.10641507149411371,0.841766143629835,0.8746666666666667,1850512,10058093924.91,15,1393,2.01640109390529,16728.8,16731.15,16746.46,16604.26,20.52517031,306.8971864,0.090404931526189,-0.15099080675714624,-0.04113967212062364,-0.13848553578571093,,-0.13848553578571093,
801120,2025-02-11,-0.1850785501367809,0.1148685261568821,0.39036576689684643,0.6096342331031536,-0.21926846620630716,0.8311565751585801,0.8253333333333334,1670846,10349097101.14,15,1913,0.6206474281973215,16577.39,16753.22,16757.75,16547.38,18.82473031,287.52398479,-0.9050858399885175,-0.13712997822636058,-0.1834566998187036,-0.14780413865592493,,-0.14780413865592493,
801120,2025-02-12,-0.14276468132146372,0.15308096981419184,0.4146971750957239,0.5853028249042762,-0.17060564980855228,0.8467412918469689,0.7326666666666667,1544465,10055480066.52,15,1802,1.0722607888536444,16792.01,16560.39,16792.01,16548.58,18.4025024,286.35319198,1.2946549486981818,-0.1415530310122033,0.10246808579802069,-0.15616313034593665,0.4139355567340579,-0.1469642291001814,
801120,2025-02-13,-0.027995077857731525,0.10720820281699114,0.49185676929236133,0.5081432307076387,-0.016286461415277398,0.9011491144038235,1.2633333333333332,2916370,21750012607.6,15,1789,3.829537583778606,17103.56,16788.69,17229.74,16788.69,21.74918247,479.48286791,1.855346679760217,-0.11861276977199203,-0.7108420314467627,-0.11642993877165539,-0.8764892352685358,-0.1299686360655457,
801120,2025-02-14,-0.08409296947556447,0.1609840048657263,0.44809607434573245,0.5519039256542675,-0.10380785130853512,0.8553529814277229,0.764,1693164,11804522013.59,15,1166,1.9143574768459646,17104.66,17051.56,17123.85,16978.34,16.21579977,294.7276708,0.0064314096012596,-0.08495090955158657,-0.5456363289348432,-0.10734942807398115,-0.3506109898565042,-0.12423417774179804,
801120,2025-02-17,-0.1578052879318793,0.22270966743105486,0.4165673415672996,0.5834326584327004,-0.16686531686540076,0.8292368042142122,0.89,1920940,13030706624.67,15,1286,1.4112940722695755,17104.82,17131.74,17257.01,17047.19,17.0259564,306.01062336,0.0009354175996456,-0.08996444508839176,0.10535243360750135,-0.11954731334468398,0.6299528337528413,-0.12796430109625154,
801120,2025-02-18,-0.13023434402127335,0.18815051367574587,0.4238834227689185,0.5761165772310815,-0.152233154462163,0.8257731947147443,0.9046666666666667,1915997,12116001599.26,15,1016,1.4447073472801621,16972.58,17079.6,17220.46,16927.74,16.16095422,287.94792966,-0.7731154142516461,-0.12404420047623903,3.652044358765945,-0.10857847212158248,-0.2963293481334026,-0.1281913053887537,
801120,2025-02-19,-0.16439231324225564,0.17387019673504883,0.41380005017974925,0.5861999498202508,-0.17239989964050156,0.8401960625281917,0.8520000000000001,1952687,12503859794.720001,15,1701,1.0576540551432363,17130.83,16956.83,17142.2,16896.76,12.84641163,257.8781341,0.9323862370953728,-0.15081064839846944,0.9548877185271043,-0.11290399850574087,0.151491473385444,-0.13453356442583878,0.6281347374957684
